type,puzzle_id,raw_response,parsed,ground_truth,error_description,reasoning,tokens_in,tokens_out
Pick_Area,image4.png,"{""answer_type"":""single_point"",""point"":{""x"":691,""y"":309}}","{""answer_type"": ""single_point"", ""point"": {""x"": 691, ""y"": 309}}","{""area_box"": [[150, 30], [400, 430]]}","预测点 (691.0,309.0) 不在 GT 区域内。GT 范围 ≈ [150.0,30.0] 到 [400.0,430.0] 像素。",,435,23
Connect_Icon,puzzle20.json,"{""answer_type"": ""classify"", ""index"": 8}","{""answer_type"": ""classify"", ""index"": 8}","{""correct_index"": 7}",预测 index=8，GT=7，需检查模型在候选中选择的匹配项是否正确。,,2547,14
Connect_Icon,puzzle15.json,"{""answer_type"": ""classify"", ""index"": 0}","{""answer_type"": ""classify"", ""index"": 0}","{""correct_index"": 1}",预测 index=0，GT=1，需检查模型在候选中选择的匹配项是否正确。,,2547,14
Connect_Icon,puzzle16.json,"{""answer_type"": ""classify"", ""index"": 0}","{""answer_type"": ""classify"", ""index"": 0}","{""correct_index"": 4}",预测 index=0，GT=4，需检查模型在候选中选择的匹配项是否正确。,,2547,14
Connect_Icon,puzzle9.json,"{""answer_type"": ""classify"", ""index"": 0}","{""answer_type"": ""classify"", ""index"": 0}","{""correct_index"": 1}",预测 index=0，GT=1，需检查模型在候选中选择的匹配项是否正确。,,2289,14
Connect_Icon,puzzle13.json,"{""answer_type"": ""classify"", ""index"": 0}","{""answer_type"": ""classify"", ""index"": 0}","{""correct_index"": 2}",预测 index=0，GT=2，需检查模型在候选中选择的匹配项是否正确。,,2289,14
Object_Match,example11.png,"{""answer_type"": ""classify"", ""index"": 1}","{""answer_type"": ""classify"", ""index"": 1}","{""correct_index"": 0}",预测 index=1，GT=0，需检查模型在候选中选择的匹配项是否正确。,,1767,14
Dice_Count,dice1.png,"{""answer_type"": ""number"", ""value"": 84}","{""answer_type"": ""number"", ""value"": 84}","{""sum"": 85}",预测点数 84.0 低于 GT 85.0 (Δ=-1)，说明模型遗漏了一些顶面。,,558,15
Dice_Count,dice7.png,"{""answer_type"": ""number"", ""value"": 47}","{""answer_type"": ""number"", ""value"": 47}","{""sum"": 44}",预测点数 47.0 高于 GT 44.0 (Δ=+3)，说明模型重复计数或误把非顶面算入。,,558,15
Dice_Count,dice3.png,"{""answer_type"": ""number"", ""value"": 79}","{""answer_type"": ""number"", ""value"": 79}","{""sum"": 69}",预测点数 79.0 高于 GT 69.0 (Δ=+10)，说明模型重复计数或误把非顶面算入。,,558,15
Dice_Count,dice8.png,"{""answer_type"": ""number"", ""value"": 87}","{""answer_type"": ""number"", ""value"": 87}","{""sum"": 79}",预测点数 87.0 高于 GT 79.0 (Δ=+8)，说明模型重复计数或误把非顶面算入。,,558,15
Dice_Count,dice9.png,"{""answer_type"": ""number"", ""value"": 50}","{""answer_type"": ""number"", ""value"": 50}","{""sum"": 48}",预测点数 50.0 高于 GT 48.0 (Δ=+2)，说明模型重复计数或误把非顶面算入。,,558,15
Dice_Count,dice5.png,"{""answer_type"": ""number"", ""value"": 73}","{""answer_type"": ""number"", ""value"": 73}","{""sum"": 69}",预测点数 73.0 高于 GT 69.0 (Δ=+4)，说明模型重复计数或误把非顶面算入。,,558,15
Dice_Count,dice2.png,"{""answer_type"": ""number"", ""value"": 83}","{""answer_type"": ""number"", ""value"": 83}","{""sum"": 67}",预测点数 83.0 高于 GT 67.0 (Δ=+16)，说明模型重复计数或误把非顶面算入。,,558,15
Dice_Count,dice4.png,"{""answer_type"": ""number"", ""value"": 80}","{""answer_type"": ""number"", ""value"": 80}","{""sum"": 73}",预测点数 80.0 高于 GT 73.0 (Δ=+7)，说明模型重复计数或误把非顶面算入。,,558,15
Dice_Count,dice6.png,"{""answer_type"":""number"",""value"":39}","{""answer_type"": ""number"", ""value"": 39}","{""sum"": 38}",预测点数 39.0 高于 GT 38.0 (Δ=+1)，说明模型重复计数或误把非顶面算入。,,558,12
Dice_Count,dice10.png,"{""answer_type"": ""number"", ""value"": 78}","{""answer_type"": ""number"", ""value"": 78}","{""sum"": 73}",预测点数 78.0 高于 GT 73.0 (Δ=+5)，说明模型重复计数或误把非顶面算入。,,558,15
Dice_Count,dice12.png,"{""answer_type"":""number"",""value"":67}","{""answer_type"": ""number"", ""value"": 67}","{""sum"": 64}",预测点数 67.0 高于 GT 64.0 (Δ=+3)，说明模型重复计数或误把非顶面算入。,,558,12
Place_Dot,path2.png,"{""answer_type"":""single_point"",""point"":{""x"":451,""y"":491}}","{""answer_type"": ""single_point"", ""point"": {""x"": 451, ""y"": 491}}","{""target_position"": {""x"": 265.0, ""y"": 445.0}, ""tolerance"": 15.0}","预测坐标 (451.0,491.0) 距离 GT (265.0,445.0) 为 191.6px，超过容差 15.0px，说明定位偏离目标区域。",,546,23
Place_Dot,path26.png,"{""answer_type"":""single_point"",""point"":{""x"":996,""y"":296}}","{""answer_type"": ""single_point"", ""point"": {""x"": 996, ""y"": 296}}","{""target_position"": {""x"": 525.0, ""y"": 202.0}, ""tolerance"": 20.0}","预测坐标 (996.0,296.0) 距离 GT (525.0,202.0) 为 480.3px，超过容差 20.0px，说明定位偏离目标区域。",,546,23
Place_Dot,path31.png,"{""answer_type"":""single_point"",""point"":{""x"":506,""y"":206}}","{""answer_type"": ""single_point"", ""point"": {""x"": 506, ""y"": 206}}","{""target_position"": {""x"": 172.0, ""y"": 352.0}, ""tolerance"": 20.0}","预测坐标 (506.0,206.0) 距离 GT (172.0,352.0) 为 364.5px，超过容差 20.0px，说明定位偏离目标区域。",,546,23
Place_Dot,path24.png,"{""answer_type"":""single_point"",""point"":{""x"":828,""y"":183}}","{""answer_type"": ""single_point"", ""point"": {""x"": 828, ""y"": 183}}","{""target_position"": {""x"": 465.0, ""y"": 116.0}, ""tolerance"": 20.0}","预测坐标 (828.0,183.0) 距离 GT (465.0,116.0) 为 369.1px，超过容差 20.0px，说明定位偏离目标区域。",,546,23
Place_Dot,path15.png,"{""answer_type"":""single_point"",""point"":{""x"":692,""y"":298}}","{""answer_type"": ""single_point"", ""point"": {""x"": 692, ""y"": 298}}","{""target_position"": {""x"": 463.0, ""y"": 298.0}, ""tolerance"": 20.0}","预测坐标 (692.0,298.0) 距离 GT (463.0,298.0) 为 229.0px，超过容差 20.0px，说明定位偏离目标区域。",,546,23
Place_Dot,path22.png,"{""answer_type"":""single_point"",""point"":{""x"":967,""y"":967}}","{""answer_type"": ""single_point"", ""point"": {""x"": 967, ""y"": 967}}","{""target_position"": {""x"": 466.0, ""y"": 538.0}, ""tolerance"": 20.0}","预测坐标 (967.0,967.0) 距离 GT (466.0,538.0) 为 659.6px，超过容差 20.0px，说明定位偏离目标区域。",,546,23
Place_Dot,path30.png,"{""answer_type"":""single_point"",""point"":{""x"":815,""y"":245}}","{""answer_type"": ""single_point"", ""point"": {""x"": 815, ""y"": 245}}","{""target_position"": {""x"": 483.0, ""y"": 220.0}, ""tolerance"": 20.0}","预测坐标 (815.0,245.0) 距离 GT (483.0,220.0) 为 332.9px，超过容差 20.0px，说明定位偏离目标区域。",,546,23
Place_Dot,path4.png,"{""answer_type"":""single_point"",""point"":{""x"":263,""y"":863}}","{""answer_type"": ""single_point"", ""point"": {""x"": 263, ""y"": 863}}","{""target_position"": {""x"": 300.0, ""y"": 512.0}, ""tolerance"": 25.0}","预测坐标 (263.0,863.0) 距离 GT (300.0,512.0) 为 352.9px，超过容差 25.0px，说明定位偏离目标区域。",,546,23
Place_Dot,path1.png,"{""answer_type"": ""single_point"", ""point"": {""x"": 354, ""y"": 928}}","{""answer_type"": ""single_point"", ""point"": {""x"": 354, ""y"": 928}}","{""target_position"": {""x"": 190.0, ""y"": 210.0}, ""tolerance"": 25.0}","预测坐标 (354.0,928.0) 距离 GT (190.0,210.0) 为 736.5px，超过容差 25.0px，说明定位偏离目标区域。",,546,29
Place_Dot,path12.png,"{""answer_type"":""single_point"",""point"":{""x"":873,""y"":133}}","{""answer_type"": ""single_point"", ""point"": {""x"": 873, ""y"": 133}}","{""target_position"": {""x"": 530.0, ""y"": 91.0}, ""tolerance"": 20.0}","预测坐标 (873.0,133.0) 距离 GT (530.0,91.0) 为 345.6px，超过容差 20.0px，说明定位偏离目标区域。",,546,23
Place_Dot,path16.png,"{""answer_type"":""single_point"",""point"":{""x"":453,""y"":153}}","{""answer_type"": ""single_point"", ""point"": {""x"": 453, ""y"": 153}}","{""target_position"": {""x"": 498.0, ""y"": 173.0}, ""tolerance"": 20.0}","预测坐标 (453.0,153.0) 距离 GT (498.0,173.0) 为 49.2px，超过容差 20.0px，说明定位偏离目标区域。",,546,23
Place_Dot,path3.png,"{""answer_type"": ""single_point"", ""point"": {""x"": 334, ""y"": 966}}","{""answer_type"": ""single_point"", ""point"": {""x"": 334, ""y"": 966}}","{""target_position"": {""x"": 305.0, ""y"": 520.0}, ""tolerance"": 20.0}","预测坐标 (334.0,966.0) 距离 GT (305.0,520.0) 为 446.9px，超过容差 20.0px，说明定位偏离目标区域。",,546,29
Place_Dot,path5.png,"{""answer_type"":""single_point"",""point"":{""x"":163,""y"":516}}","{""answer_type"": ""single_point"", ""point"": {""x"": 163, ""y"": 516}}","{""target_position"": {""x"": 265.0, ""y"": 510.0}, ""tolerance"": 20.0}","预测坐标 (163.0,516.0) 距离 GT (265.0,510.0) 为 102.2px，超过容差 20.0px，说明定位偏离目标区域。",,546,23
Place_Dot,path19.png,"{""answer_type"":""single_point"",""point"":{""x"":824,""y"":199}}","{""answer_type"": ""single_point"", ""point"": {""x"": 824, ""y"": 199}}","{""target_position"": {""x"": 307.0, ""y"": 507.0}, ""tolerance"": 20.0}","预测坐标 (824.0,199.0) 距离 GT (307.0,507.0) 为 601.8px，超过容差 20.0px，说明定位偏离目标区域。",,546,23
Place_Dot,path11.png,"{""answer_type"": ""single_point"", ""point"": {""x"": 1044, ""y"": 1044}}","{""answer_type"": ""single_point"", ""point"": {""x"": 1044, ""y"": 1044}}","{""target_position"": {""x"": 285.0, ""y"": 210.0}, ""tolerance"": 20.0}","预测坐标 (1044.0,1044.0) 距离 GT (285.0,210.0) 为 1127.7px，超过容差 20.0px，说明定位偏离目标区域。",,546,31
Place_Dot,path23.png,"{""answer_type"": ""single_point"", ""point"": {""x"": 936, ""y"": 246}}","{""answer_type"": ""single_point"", ""point"": {""x"": 936, ""y"": 246}}","{""target_position"": {""x"": 566.0, ""y"": 188.0}, ""tolerance"": 20.0}","预测坐标 (936.0,246.0) 距离 GT (566.0,188.0) 为 374.5px，超过容差 20.0px，说明定位偏离目标区域。",,546,29
Place_Dot,path10.png,"{""answer_type"":""single_point"",""point"":{""x"":256,""y"":226}}","{""answer_type"": ""single_point"", ""point"": {""x"": 256, ""y"": 226}}","{""target_position"": {""x"": 290.0, ""y"": 235.0}, ""tolerance"": 20.0}","预测坐标 (256.0,226.0) 距离 GT (290.0,235.0) 为 35.2px，超过容差 20.0px，说明定位偏离目标区域。",,546,23
Place_Dot,path20.png,"{""answer_type"": ""single_point"", ""point"": {""x"": 520, ""y"": 183}}","{""answer_type"": ""single_point"", ""point"": {""x"": 520, ""y"": 183}}","{""target_position"": {""x"": 455.0, ""y"": 239.0}, ""tolerance"": 20.0}","预测坐标 (520.0,183.0) 距离 GT (455.0,239.0) 为 85.8px，超过容差 20.0px，说明定位偏离目标区域。",,546,29
Place_Dot,path18.png,"{""answer_type"":""single_point"",""point"":{""x"":845,""y"":230}}","{""answer_type"": ""single_point"", ""point"": {""x"": 845, ""y"": 230}}","{""target_position"": {""x"": 380.0, ""y"": 159.0}, ""tolerance"": 20.0}","预测坐标 (845.0,230.0) 距离 GT (380.0,159.0) 为 470.4px，超过容差 20.0px，说明定位偏离目标区域。",,546,23
Place_Dot,path14.png,"{""answer_type"":""single_point"",""point"":{""x"":843,""y"":157}}","{""answer_type"": ""single_point"", ""point"": {""x"": 843, ""y"": 157}}","{""target_position"": {""x"": 415.0, ""y"": 149.0}, ""tolerance"": 20.0}","预测坐标 (843.0,157.0) 距离 GT (415.0,149.0) 为 428.1px，超过容差 20.0px，说明定位偏离目标区域。",,546,23
Click_Order,image9.png,"{""answer_type"":""click_order"",""points"":[{""x"":483,""y"":133},{""x"":83,""y"":203},{""x"":533,""y"":183},{""x"":563,""y"":303}]}","{""answer_type"": ""click_order"", ""points"": [{""x"": 483, ""y"": 133}, {""x"": 83, ""y"": 203}, {""x"": 533, ""y"": 183}, {""x"": 563, ""y"": 303}]}","{""points_gt"": [{""x"": 422.0, ""y"": 70.0}, {""x"": 55.0, ""y"": 163.0}, {""x"": 535.0, ""y"": 100.0}, {""x"": 562.0, ""y"": 323.0}], ""tolerance"": 40.0}","第 1 个点击距离目标 87.7px (> tolerance 40.0); 预测 (483,133) vs GT (422,70). 第 2 个点击距离目标 48.8px (> tolerance 40.0); 预测 (83,203) vs GT (55,163). 第 3 个点击距离目标 83.0px (> tolerance 40.0); 预测 (533,183) vs GT (535,100).",,770,58
Click_Order,image4.png,"{""answer_type"":""click_order"",""points"":[{""x"":300,""y"":200},{""x"":500,""y"":100},{""x"":500,""y"":250},{""x"":500,""y"":350}]}","{""answer_type"": ""click_order"", ""points"": [{""x"": 300, ""y"": 200}, {""x"": 500, ""y"": 100}, {""x"": 500, ""y"": 250}, {""x"": 500, ""y"": 350}]}","{""points_gt"": [{""x"": 275.0, ""y"": 165.0}, {""x"": 450.0, ""y"": 60.0}, {""x"": 483.0, ""y"": 222.0}, {""x"": 369.0, ""y"": 330.0}], ""tolerance"": 40.0}","第 1 个点击距离目标 43.0px (> tolerance 40.0); 预测 (300,200) vs GT (275,165). 第 2 个点击距离目标 64.0px (> tolerance 40.0); 预测 (500,100) vs GT (450,60). 第 4 个点击距离目标 132.5px (> tolerance 40.0); 预测 (500,350) vs GT (369,330).",,770,59
Click_Order,image1.png,"{""answer_type"":""click_order"",""points"":[{""x"":505,""y"":105},{""x"":300,""y"":250},{""x"":100,""y"":105},{""x"":100,""y"":350}]}","{""answer_type"": ""click_order"", ""points"": [{""x"": 505, ""y"": 105}, {""x"": 300, ""y"": 250}, {""x"": 100, ""y"": 105}, {""x"": 100, ""y"": 350}]}","{""points_gt"": [{""x"": 470.0, ""y"": 100.0}, {""x"": 325.0, ""y"": 180.0}, {""x"": 162.0, ""y"": 100.0}, {""x"": 190.0, ""y"": 275.0}], ""tolerance"": 40.0}","第 2 个点击距离目标 74.3px (> tolerance 40.0); 预测 (300,250) vs GT (325,180). 第 3 个点击距离目标 62.2px (> tolerance 40.0); 预测 (100,105) vs GT (162,100). 第 4 个点击距离目标 117.2px (> tolerance 40.0); 预测 (100,350) vs GT (190,275).",,770,59
Click_Order,image3.png,"{""answer_type"":""click_order"",""points"":[{""x"":485,""y"":325},{""x"":100,""y"":100},{""x"":500,""y"":250},{""x"":100,""y"":325}]}","{""answer_type"": ""click_order"", ""points"": [{""x"": 485, ""y"": 325}, {""x"": 100, ""y"": 100}, {""x"": 500, ""y"": 250}, {""x"": 100, ""y"": 325}]}","{""points_gt"": [{""x"": 360.0, ""y"": 275.0}, {""x"": 73.0, ""y"": 56.0}, {""x"": 540.0, ""y"": 185.0}, {""x"": 80.0, ""y"": 320.0}], ""tolerance"": 40.0}","第 1 个点击距离目标 134.6px (> tolerance 40.0); 预测 (485,325) vs GT (360,275). 第 2 个点击距离目标 51.6px (> tolerance 40.0); 预测 (100,100) vs GT (73,56). 第 3 个点击距离目标 76.3px (> tolerance 40.0); 预测 (500,250) vs GT (540,185).",,770,59
Click_Order,image7.png,"{""answer_type"":""click_order"",""points"":[{""x"":300,""y"":150},{""x"":500,""y"":150},{""x"":300,""y"":320},{""x"":450,""y"":250}]}","{""answer_type"": ""click_order"", ""points"": [{""x"": 300, ""y"": 150}, {""x"": 500, ""y"": 150}, {""x"": 300, ""y"": 320}, {""x"": 450, ""y"": 250}]}","{""points_gt"": [{""x"": 298.0, ""y"": 98.0}, {""x"": 493.0, ""y"": 65.0}, {""x"": 292.0, ""y"": 291.0}, {""x"": 420.0, ""y"": 180.0}], ""tolerance"": 40.0}","第 1 个点击距离目标 52.0px (> tolerance 40.0); 预测 (300,150) vs GT (298,98). 第 2 个点击距离目标 85.3px (> tolerance 40.0); 预测 (500,150) vs GT (493,65). 第 4 个点击距离目标 76.2px (> tolerance 40.0); 预测 (450,250) vs GT (420,180).",,770,59
Click_Order,image8.png,"{""answer_type"":""click_order"",""points"":[{""x"":484,""y"":115},{""x"":484,""y"":385},{""x"":115,""y"":115},{""x"":484,""y"":300}]}","{""answer_type"": ""click_order"", ""points"": [{""x"": 484, ""y"": 115}, {""x"": 484, ""y"": 385}, {""x"": 115, ""y"": 115}, {""x"": 484, ""y"": 300}]}","{""points_gt"": [{""x"": 468.0, ""y"": 118.0}, {""x"": 280.0, ""y"": 465.0}, {""x"": 132.0, ""y"": 121.0}, {""x"": 470.0, ""y"": 380.0}], ""tolerance"": 50.0}","第 2 个点击距离目标 219.1px (> tolerance 50.0); 预测 (484,385) vs GT (280,465). 第 4 个点击距离目标 81.2px (> tolerance 50.0); 预测 (484,300) vs GT (470,380).",,770,59
Click_Order,image5.png,"{""answer_type"":""click_order"",""points"":[{""x"":142,""y"":92},{""x"":472,""y"":85},{""x"":495,""y"":265},{""x"":155,""y"":260}]}","{""answer_type"": ""click_order"", ""points"": [{""x"": 142, ""y"": 92}, {""x"": 472, ""y"": 85}, {""x"": 495, ""y"": 265}, {""x"": 155, ""y"": 260}]}","{""points_gt"": [{""x"": 165.0, ""y"": 75.0}, {""x"": 498.0, ""y"": 70.0}, {""x"": 487.0, ""y"": 270.0}, {""x"": 210.0, ""y"": 265.0}], ""tolerance"": 40.0}","第 4 个点击距离目标 55.2px (> tolerance 40.0); 预测 (155,260) vs GT (210,265).",,770,57
Click_Order,image6.png,"{""answer_type"":""click_order"",""points"":[{""x"":532,""y"":332},{""x"":532,""y"":98},{""x"":400,""y"":332}]}","{""answer_type"": ""click_order"", ""points"": [{""x"": 532, ""y"": 332}, {""x"": 532, ""y"": 98}, {""x"": 400, ""y"": 332}]}","{""points_gt"": [{""x"": 496.0, ""y"": 295.0}, {""x"": 437.0, ""y"": 61.0}, {""x"": 165.0, ""y"": 75.0}, {""x"": 310.0, ""y"": 300.0}], ""tolerance"": 40.0}","第 1 个点击距离目标 51.6px (> tolerance 40.0); 预测 (532,332) vs GT (496,295). 第 2 个点击距离目标 102.0px (> tolerance 40.0); 预测 (532,98) vs GT (437,61). 第 3 个点击距离目标 348.2px (> tolerance 40.0); 预测 (400,332) vs GT (165,75). 预测点数 3 与 GT 4 不一致。",,770,46
Click_Order,image10.png,"{""answer_type"":""click_order"",""points"":[{""x"":130,""y"":350},{""x"":480,""y"":120},{""x"":520,""y"":250},{""x"":300,""y"":450}]}","{""answer_type"": ""click_order"", ""points"": [{""x"": 130, ""y"": 350}, {""x"": 480, ""y"": 120}, {""x"": 520, ""y"": 250}, {""x"": 300, ""y"": 450}]}","{""points_gt"": [{""x"": 99.0, ""y"": 192.0}, {""x"": 384.0, ""y"": 50.0}, {""x"": 540.0, ""y"": 100.0}, {""x"": 242.0, ""y"": 274.0}], ""tolerance"": 40.0}","第 1 个点击距离目标 161.0px (> tolerance 40.0); 预测 (130,350) vs GT (99,192). 第 2 个点击距离目标 118.8px (> tolerance 40.0); 预测 (480,120) vs GT (384,50). 第 3 个点击距离目标 151.3px (> tolerance 40.0); 预测 (520,250) vs GT (540,100). 第 4 个点击距离目标 185.3px (> tolerance 40.0); 预测 (300,450) vs GT (242,274).",,770,59
Misleading_Click,image2.png,,,"{""avoid_area"": {""x"": 0, ""y"": 0, ""width"": 220, ""height"": 340}, ""image_size"": [628, 806]}",未返回坐标点。,,434,0
Misleading_Click,image5.png,"{""answer_type"":""single_point"",""point"":{""x"":175,""y"":205}}","{""answer_type"": ""single_point"", ""point"": {""x"": 175, ""y"": 205}}","{""avoid_area"": {""x"": 160, ""y"": 0, ""width"": 335, ""height"": 500}, ""image_size"": [698, 708]}",GT 坐标缺失，无法分析。,,434,23
Misleading_Click,image4.png,"{""answer_type"":""single_point"",""point"":{""x"":149,""y"":375}}","{""answer_type"": ""single_point"", ""point"": {""x"": 149, ""y"": 375}}","{""avoid_area"": {""x"": 140, ""y"": 80, ""width"": 235, ""height"": 350}, ""image_size"": [696, 704]}",GT 坐标缺失，无法分析。,,434,23
Misleading_Click,image6.png,"{
  ""answer_type"": ""single_point"",
  ""point"": {
    ""x"": 120,
    ""y"": 344
  }
}","{""answer_type"": ""single_point"", ""point"": {""x"": 120, ""y"": 344}}","{""avoid_area"": {""x"": 120, ""y"": 0, ""width"": 260, ""height"": 500}, ""image_size"": [698, 708]}",GT 坐标缺失，无法分析。,,434,43
